source_file,service_code,line_name,vehicle_journey_code,line_ref,route_description,direction,scheduled_departure_time,operating_days,scheduled_duration_minutes,operating_day,calendar_date,hour,delay_minutes,synthetic_latitude,synthetic_longitude
CH51-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_527_20260719-BODS_V1_1.xml,PC1033334:527,51,VJ726,SCMY:PC1033334:527:51,"Chester Interchange, Stand E - Weston Grove, Shops",outbound,14:08:00,"Monday,Tuesday,Wednesday,Thursday,Friday",11.0,Thursday,2026-07-02,14,-1.79,53.345090731637164,-2.8364139220166757
CH61-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_430_20260405-BODS_V1_1.xml,PC1033334:430,61,VJ1365,SCMY:PC1033334:430:61,Chester - Higher Kinnerton,outbound,10:15:00,"Monday,Tuesday,Wednesday,Thursday,Friday",21.0,Wednesday,2025-10-08,10,3.53,53.34501422890214,-2.6808622157204636
6-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_390_20260719-BODS_V1_1.xml,PC1033334:390,6,VJ49,SCMY:PC1033334:390:6A,"Bayweaver Street - Ellesmere Port Bus Interchange, Stand G",inbound,09:00:00,"Monday,Tuesday,Wednesday,Thursday,Friday",25.0,Friday,2025-09-26,9,6.33,53.415035641140584,-2.8877598186169133
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ920,SCMY:PC1033334:15:21,Northwood - Liverpool,inbound,13:12:00,"Monday,Tuesday,Wednesday,Thursday,Friday",69.0,Thursday,2026-07-09,13,4.54,53.46754171928222,-2.720418578808227
86C-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_120_20260719-BODS_V1_1.xml,PC1033334:120,86,VJ1484,SCMY:PC1033334:120:86,South Parkway - Liverpool ONE,inbound,18:55:00,"Monday,Tuesday,Wednesday,Thursday,Friday",42.0,Tuesday,2025-11-25,18,1.71,53.36181715123611,-2.7789159441575957
CH7-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_203_20260719-BODS_V1_1.xml,PC1033334:203,7,VJ1662,SCMY:PC1033334:203:7,"Chester Interchange, Stand L - Vicar's Cross, Queens Road",outbound,15:00:00,"Monday,Tuesday,Wednesday,Thursday,Friday",13.0,Friday,2026-07-10,15,3.2,53.30438109222504,-2.7640088493666464
10A-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_5_20260103-BODS_V1_1.xml,PC1033334:5,10A,VJ1383,SCMY:PC1033334:5:10A,Liverpool - St Helens,outbound,06:15:00,"Monday,Tuesday,Wednesday,Thursday,Friday",76.0,Tuesday,2025-08-26,6,4.1,53.441380553540974,-2.97529690326979
217-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_113_20260719-BODS_V1_1.xml,PC1033334:113,217,VJ2581,SCMY:PC1033334:113:217,Huyton - Tower Hill,inbound,12:20:00,"Monday,Tuesday,Wednesday,Thursday,Friday",53.0,Thursday,2026-06-25,12,2.87,53.34870785746107,-2.916361561917316
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2644,SCMY:PC1033334:106:82,Paradise St - Garston Speke RdR,inbound,09:25:00,"Monday,Tuesday,Wednesday,Thursday,Friday",38.0,Friday,2026-05-01,9,3.3,53.335221259035336,-2.8844069174615923
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3497,SCMY:PC1033334:15:20,Paradise St - Towerhill,outbound,21:20:00,Saturday,53.0,Saturday,2026-06-13,21,-0.84,53.31127145001677,-2.9217523500138367
17-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_12_20260719-BODS_V1_1.xml,PC1033334:12,17,VJ2279,SCMY:PC1033334:12:17,Liverpool - Aintree Hosp,outbound,14:07:00,"Monday,Tuesday,Wednesday,Thursday,Friday",42.0,Thursday,2025-10-16,14,-1.47,53.40519164554558,-2.7315363707760696
CH9-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_397_20260719-BODS_V1_1.xml,PC1033334:397,9,VJ597,SCMY:PC1033334:397:9,"Pipers Ash, Crossley Crescent - Chester Bus Interchange",inbound,08:33:00,"Monday,Tuesday,Wednesday,Thursday,Friday",17.0,Thursday,2025-10-16,8,8.31,53.3128528238244,-2.9332190546582955
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2641,SCMY:PC1033334:106:82,Paradise St - Garston,outbound,09:08:00,"Monday,Tuesday,Wednesday,Thursday,Friday",35.0,Thursday,2025-12-25,9,7.02,53.34686462743544,-2.8312228310823087
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2917,SCMY:PC1033334:106:82,Paradise St - Garston Speke RdR,inbound,19:16:00,Saturday,30.0,Saturday,2025-11-29,19,-0.23,53.35120938779035,-2.8731708032336094
17-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_12_20260103-BODS_V1_1.xml,PC1033334:12,17,VJ640,SCMY:PC1033334:12:17A,Liverpool - Kirby Ind Est,inbound,04:56:00,"Monday,Tuesday,Wednesday,Thursday,Friday",44.0,Friday,2025-08-01,4,11.92,53.47959625524375,-2.688550295770352
CH7-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fin__SCMY_PC1033334_203_20260405-BODS_V1_1.xml,PC1033334:203,7,VJ989,SCMY:PC1033334:203:7,"Vicar's Cross, Queens Road - Chester Bus Interchange",inbound,13:08:00,"Monday,Tuesday,Wednesday,Thursday,Friday",14.0,Monday,2026-07-13,13,3.44,53.300685616951775,-2.6622279613274724
86C-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_120_20260103-BODS_V1_1.xml,PC1033334:120,86,VJ1870,SCMY:PC1033334:120:86,Liverpool ONE - South Parkway,outbound,18:21:00,"Monday,Tuesday,Wednesday,Thursday,Friday",45.0,Thursday,2025-09-11,18,4.12,53.313016098578665,-2.7349190089215316
86C-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_120_20260719-BODS_V1_1.xml,PC1033334:120,86,VJ1439,SCMY:PC1033334:120:86C,Liverpool ONE - Hope Uni,outbound,13:48:00,"Monday,Tuesday,Wednesday,Thursday,Friday",87.0,Thursday,2025-11-27,13,-0.82,53.427141217363186,-2.657931284999578
82-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_106_20260719-BODS_V1_1.xml,PC1033334:106,82,VJ1838,SCMY:PC1033334:106:82,Paradise St - Garston,outbound,12:38:00,"Monday,Tuesday,Wednesday,Thursday,Friday",39.0,Thursday,2026-04-23,12,5.22,53.378611041510595,-2.668900537784293
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2636,SCMY:PC1033334:106:82,Paradise St - Garston,outbound,08:33:00,"Monday,Tuesday,Wednesday,Thursday,Friday",39.0,Wednesday,2025-09-17,8,1.89,53.389148134611716,-2.886902824065557
CH21-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_328_20260719-BODS_V1_1.xml,PC1033334:328,X30,VJ1331,SCMY:PC1033334:328:X30,Frodsham - Chester Bus Interchange,inbound,22:40:00,"Monday,Tuesday,Wednesday,Thursday,Friday",32.0,Wednesday,2025-09-10,22,13.26,53.471111614727356,-2.9553377215976093
86C-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_120_20260103-BODS_V1_1.xml,PC1033334:120,86,VJ1736,SCMY:PC1033334:120:86,Liverpool ONE - South Parkway,outbound,06:58:00,"Monday,Tuesday,Wednesday,Thursday,Friday",36.0,Tuesday,2026-03-10,6,0.94,53.47478943549984,-2.6936076834670226
ME14-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_3_20260719-BODS_V1_1.xml,PC1033334:3,14,VJ372,SCMY:PC1033334:3:14A,Tower Hill - Liverpool,inbound,14:06:00,Sunday,63.0,Sunday,2026-05-03,14,0.13,53.42946499520652,-2.970646305307578
10A-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_5_20260103-BODS_V1_1.xml,PC1033334:5,10A,VJ1444,SCMY:PC1033334:5:10A,St Helens - Liverpool,inbound,16:23:00,"Monday,Tuesday,Wednesday,Thursday,Friday",94.0,Friday,2025-09-05,16,12.41,53.39719636478594,-2.8080014740724546
19-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_14_20260103-BODS_V1_1.xml,PC1033334:14,19,VJ1060,SCMY:PC1033334:14:19,Liverpool - Kirkby,inbound,11:24:00,"Monday,Tuesday,Wednesday,Thursday,Friday",51.0,Tuesday,2026-04-28,11,4.06,53.30950739895608,-2.6858655806217624
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ1015,SCMY:PC1033334:15:21,Northwood - Liverpool,inbound,19:57:00,"Monday,Tuesday,Wednesday,Thursday,Friday",55.0,Friday,2026-03-13,19,1.15,53.41612074878966,-2.747067226850814
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2774,SCMY:PC1033334:106:82,Paradise St - Garston Speke RdR,inbound,21:46:00,"Monday,Tuesday,Wednesday,Thursday,Friday",30.0,Monday,2025-10-27,21,12.73,53.43162556438353,-2.7863218346760084
86C-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_120_20260103-BODS_V1_1.xml,PC1033334:120,86,VJ1856,SCMY:PC1033334:120:86,South Parkway - Liverpool ONE,inbound,17:05:00,"Monday,Tuesday,Wednesday,Thursday,Friday",44.0,Monday,2026-01-19,17,5.64,53.4647347803814,-2.6668327068466957
ME14-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_3_20260719-BODS_V1_1.xml,PC1033334:3,14,VJ592,SCMY:PC1033334:3:14,Croxteth - Liverpool,inbound,10:56:00,Saturday,41.0,Saturday,2026-02-21,10,0.6,53.336088847566124,-2.7368234098094235
53-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_19_20260103-BODS_V1_1.xml,PC1033334:19,53,VJ2264,SCMY:PC1033334:19:53,Queen Square - Crosby,outbound,12:27:00,Saturday,50.0,Saturday,2026-01-24,12,1.05,53.460920827821575,-2.7245855750216568
19-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_14_20260103-BODS_V1_1.xml,PC1033334:14,19,VJ1255,SCMY:PC1033334:14:19,Liverpool - Kirkby,outbound,20:05:00,Saturday,44.0,Saturday,2026-04-18,20,-0.3,53.3415744904093,-2.6716145201336845
CH51-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_527_20260719-BODS_V1_1.xml,PC1033334:527,51,VJ761,SCMY:PC1033334:527:51,"Weston Grove, Shops - Chester Bus Interchange",inbound,11:49:00,Saturday,17.0,Saturday,2025-10-18,11,-0.18,53.31447485163024,-2.8361997009584328
17-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_12_20260719-BODS_V1_1.xml,PC1033334:12,17,VJ2420,SCMY:PC1033334:12:17,Liverpool - Aintree Hosp,outbound,14:10:00,Saturday,39.0,Saturday,2026-06-27,14,-0.39,53.33271600316982,-2.68305875814305
53-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_19_20260103-BODS_V1_1.xml,PC1033334:19,53,VJ2148,SCMY:PC1033334:19:53,Queen Square - Crosby,inbound,09:17:00,"Monday,Tuesday,Wednesday,Thursday,Friday",53.0,Wednesday,2026-04-01,9,13.27,53.33106255666953,-2.884267996162153
CH16-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_202_20260405-BODS_V1_1.xml,PC1033334:202,16,VJ1463,SCMY:PC1033334:202:16,Chester - Saltney,inbound,09:19:00,"Monday,Tuesday,Wednesday,Thursday,Friday",27.0,Monday,2026-01-12,9,4.39,53.356191158001366,-2.8891030809578937
CHPR1-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_383_20260719-BODS_V1_1.xml,PC1033334:383,PR1,VJ1736,SCMY:PC1033334:383:PR1,Wrexham Road Circular,outbound,15:40:00,Sunday,28.0,Sunday,2026-04-12,15,-0.06,53.470059491309996,-2.765992596372914
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3176,SCMY:PC1033334:15:20,Towerhill - Liverpool,inbound,12:19:00,"Monday,Tuesday,Wednesday,Thursday,Friday",65.0,Thursday,2026-03-12,12,3.23,53.34252377184758,-2.9289838816800366
10A-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_5_20260719-BODS_V1_1.xml,PC1033334:5,10A,VJ2828,SCMY:PC1033334:5:10A,St Helens - Liverpool,inbound,12:22:00,"Monday,Tuesday,Wednesday,Thursday,Friday",88.0,Wednesday,2026-02-11,12,4.91,53.44908453251709,-2.8585491975588906
217-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_113_20260719-BODS_V1_1.xml,PC1033334:113,217,VJ2585,SCMY:PC1033334:113:217,Huyton - Tower Hill,inbound,13:20:00,"Monday,Tuesday,Wednesday,Thursday,Friday",53.0,Tuesday,2026-04-14,13,2.16,53.40249627861844,-2.723806004939824
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ922,SCMY:PC1033334:15:21,Queen Square Bus Station - Minstead Avenue,outbound,13:22:00,"Monday,Tuesday,Wednesday,Thursday,Friday",61.0,Tuesday,2025-11-25,13,4.33,53.341368363833276,-2.9593265834211184
CH51-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_527_20260405-BODS_V1_1.xml,PC1033334:527,51,VJ901,SCMY:PC1033334:527:51,"Weston Grove, Shops - Chester Bus Interchange",inbound,14:49:00,"Monday,Tuesday,Wednesday,Thursday,Friday",19.0,Wednesday,2026-01-21,14,3.11,53.4639798255909,-2.832018326350345
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3244,SCMY:PC1033334:15:21,Queen Square Bus Station - Minstead Avenue,outbound,16:55:00,"Monday,Tuesday,Wednesday,Thursday,Friday",76.0,Tuesday,2026-06-02,16,17.75,53.414765431686234,-2.8885183679149335
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3125,SCMY:PC1033334:15:21,Queen Square Bus Station - Minstead Avenue,outbound,09:08:00,"Monday,Tuesday,Wednesday,Thursday,Friday",56.0,Thursday,2026-01-01,9,9.46,53.38071616263504,-2.9768888633914075
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ927,SCMY:PC1033334:15:20,Towerhill - Liverpool,inbound,13:37:00,"Monday,Tuesday,Wednesday,Thursday,Friday",65.0,Monday,2026-02-02,13,18.36,53.47590121571321,-2.899176372028126
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3292,SCMY:PC1033334:15:20,Paradise St - Towerhill,outbound,20:50:00,"Monday,Tuesday,Wednesday,Thursday,Friday",53.0,Monday,2025-12-22,20,8.61,53.40802408951178,-2.756310544270208
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3122,SCMY:PC1033334:15:21,Northwood - Liverpool,inbound,08:53:00,"Monday,Tuesday,Wednesday,Thursday,Friday",69.0,Wednesday,2026-07-22,8,7.89,53.47124623660509,-2.8711965961856323
17-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_12_20260719-BODS_V1_1.xml,PC1033334:12,17,VJ2286,SCMY:PC1033334:12:17A,Liverpool - Kirkby Ind Est,outbound,14:55:00,"Monday,Tuesday,Wednesday,Thursday,Friday",80.0,Tuesday,2025-09-09,14,1.12,53.31886490487657,-2.7176173859032438
ME14-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_3_20260719-BODS_V1_1.xml,PC1033334:3,14,VJ496,SCMY:PC1033334:3:14A,Croxteth - Liverpool,inbound,14:19:00,"Monday,Tuesday,Wednesday,Thursday,Friday",57.0,Friday,2026-03-27,14,-0.15,53.421450813405855,-2.9230446383490705
RF1-None--SCMY-CZ-2026-03-29-Chester_March_2026-Birkenhead_March___SCMY_PC1033334_196_20260329-BODS_V1_1.xml,PC1033334:196,X1,VJ436,SCMY:PC1033334:196:1,Chester Bus Interchange - Liverpool,outbound,22:20:00,"Monday,Tuesday,Wednesday,Thursday,Friday",78.0,Tuesday,2025-11-04,22,3.56,53.37463012708573,-2.7014450063163453
86C-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_120_20260719-BODS_V1_1.xml,PC1033334:120,86,VJ1412,SCMY:PC1033334:120:86C,Liverpool ONE - Hope Uni,outbound,10:48:00,"Monday,Tuesday,Wednesday,Thursday,Friday",86.0,Wednesday,2025-09-24,10,0.9,53.43275986834048,-2.815641082206204
683-None--SCMY-RF-2026-03-29-Birkenhead_March_2026-Refresh2__SCMY_PC1033334_610_20260329-BODS_V1_1.xml,PC1033334:610,683,VJ795,SCMY:PC1033334:610:683,West Kirby Station - Upton Village,outbound,07:45:00,"Monday,Tuesday,Wednesday,Thursday,Friday",27.0,Thursday,2026-05-07,7,6.83,53.42512400915479,-2.786919644033567
471-None--SCMY-RF-2026-03-29-Birkenhead_March_2026-Refresh2__SCMY_PC1033334_189_20260329-BODS_V1_1.xml,PC1033334:189,471,VJ623,SCMY:PC1033334:189:471,Heswall Bus Station - Liverpool,inbound,10:15:00,"Monday,Tuesday,Wednesday,Thursday,Friday",52.0,Thursday,2026-04-16,10,-0.95,53.38977744297723,-2.9500690693076246
17-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_12_20260719-BODS_V1_1.xml,PC1033334:12,17,VJ2303,SCMY:PC1033334:12:17,Liverpool - Aintree Hosp,outbound,16:43:00,"Monday,Tuesday,Wednesday,Thursday,Friday",45.0,Monday,2026-03-30,16,6.73,53.47817400569635,-2.9681104679548524
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2780,SCMY:PC1033334:106:82,Paradise St - Garston Speke RdR,inbound,22:46:00,"Monday,Tuesday,Wednesday,Thursday,Friday",30.0,Thursday,2026-01-22,22,4.29,53.3916114086369,-2.966295985033305
235-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_575_20260103-BODS_V1_1.xml,PC1033334:575,235,VJ3518,SCMY:PC1033334:575:136,Waterloo Station - Liverpool ONE Bus Station,outbound,06:23:00,"Monday,Tuesday,Wednesday,Thursday,Friday",29.0,Wednesday,2025-12-31,6,5.05,53.31114763524316,-2.7627864001684306
CHPR3-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_523_20260719-BODS_V1_1.xml,PC1033334:523,PR3,VJ543,SCMY:PC1033334:523:PR3,Upton (Zoo) Park & Ride - Upton (Zoo) Park & Ride,outbound,16:05:00,"Monday,Tuesday,Wednesday,Thursday,Friday",32.0,Thursday,2026-03-12,16,9.54,53.42305045877751,-2.7465424914424608
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ1031,SCMY:PC1033334:15:20,Paradise St - Towerhill,outbound,21:50:00,"Monday,Tuesday,Wednesday,Thursday,Friday",55.0,Monday,2025-10-20,21,2.86,53.33335409460995,-2.6556930050644496
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ974,SCMY:PC1033334:15:21,Queen Square Bus Station - Minstead Avenue,outbound,16:58:00,"Monday,Tuesday,Wednesday,Thursday,Friday",76.0,Tuesday,2026-01-06,16,1.26,53.450933086741784,-2.7582973558599115
235-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_575_20260103-BODS_V1_1.xml,PC1033334:575,235,VJ3531,SCMY:PC1033334:575:235,"Bootle Bus Station, Stand 1 - Bootle Bus Station, Stand 1",outbound,15:22:00,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",56.0,Saturday,2025-08-30,15,0.56,53.441766241449486,-2.873802488482919
5-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Final__SCMY_PC1033334_198_20260405-BODS_V1_1.xml,PC1033334:198,5,VJ1841,SCMY:PC1033334:198:5,Chester - Wrexham,inbound,14:41:00,Saturday,16.0,Saturday,2026-05-09,14,1.93,53.30222427431832,-2.7240657429874453
CH9-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_397_20260719-BODS_V1_1.xml,PC1033334:397,9,VJ591,SCMY:PC1033334:397:9,"Pipers Ash, Crossley Crescent - Chester Bus Interchange",inbound,07:04:00,"Monday,Tuesday,Wednesday,Thursday,Friday",11.0,Friday,2026-01-16,7,4.46,53.322356115459364,-2.801967030954756
CH14-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_197_20260419-BODS_V1_1.xml,PC1033334:197,14,VJ122,SCMY:PC1033334:197:14,Chester - Blacon Parade,outbound,17:20:00,"Monday,Tuesday,Wednesday,Thursday,Friday",29.0,Monday,2026-02-09,17,0.38,53.47058087525675,-2.7275626173066128
86C-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_120_20260103-BODS_V1_1.xml,PC1033334:120,86,VJ1799,SCMY:PC1033334:120:86,South Parkway - Liverpool ONE,inbound,12:01:00,"Monday,Tuesday,Wednesday,Thursday,Friday",41.0,Monday,2026-04-27,12,5.85,53.475990209371865,-2.954021141269271
41-None--SCMY-RF-2026-03-29-Birkenhead_March_2026-Refresh2__SCMY_PC1033334_186_20260329-BODS_V1_1.xml,PC1033334:186,41,VJ159,SCMY:PC1033334:186:41,Mill Park - Arrowe Park Hospital,inbound,16:00:00,"Monday,Tuesday,Wednesday,Thursday,Friday",86.0,Wednesday,2026-01-07,16,2.68,53.45218235971541,-2.6644917433917845
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2798,SCMY:PC1033334:106:82,Paradise St - Garston,outbound,08:53:00,Saturday,36.0,Saturday,2025-09-13,8,5.36,53.477454414859686,-2.80469837214986
CHPR1-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-F__SCMY_PC1033334_383_20260405-BODS_V1_1.xml,PC1033334:383,PR1,VJ1644,SCMY:PC1033334:383:PR1,Wrexham Road Circular,outbound,16:00:00,"Monday,Tuesday,Wednesday,Thursday,Friday",28.0,Wednesday,2026-06-10,16,0.93,53.44023695923631,-2.9380447037937816
CH14-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_197_20260719-BODS_V1_1.xml,PC1033334:197,14,VJ1152,SCMY:PC1033334:197:14,Chester - Blacon Parade,outbound,22:00:00,"Monday,Tuesday,Wednesday,Thursday",28.0,Monday,2025-09-01,22,5.26,53.42720889797371,-2.776175047887532
ME14-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_3_20260719-BODS_V1_1.xml,PC1033334:3,14,VJ355,SCMY:PC1033334:3:14,Liverpool - Croxteth,outbound,11:54:00,Sunday,33.0,Sunday,2025-09-07,11,7.28,53.31302771521205,-2.8728841946938046
CH9-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fin__SCMY_PC1033334_397_20260405-BODS_V1_1.xml,PC1033334:397,9,VJ1905,SCMY:PC1033334:397:9,"Chester Interchange, Stand J - Pipers Ash, Crossley Crescent",outbound,10:57:00,"Monday,Tuesday,Wednesday,Thursday,Friday",11.0,Thursday,2026-03-19,10,-0.07,53.434443029479645,-2.7029552512594184
ME14-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_3_20260103-BODS_V1_1.xml,PC1033334:3,14,VJ219,SCMY:PC1033334:3:14,Liverpool - Croxteth,outbound,23:07:00,"Monday,Tuesday,Wednesday,Thursday,Friday",32.0,Tuesday,2026-02-03,23,7.67,53.37160147149691,-2.8895811137473792
RF1-None--SCMY-CZ-2026-03-29-Chester_March_2026-Birkenhead_March___SCMY_PC1033334_196_20260329-BODS_V1_1.xml,PC1033334:196,X1,VJ520,SCMY:PC1033334:196:1,Liverpool - Chester Railway Station,inbound,18:40:00,Saturday,95.0,Saturday,2025-09-27,18,2.83,53.37583277404265,-2.6878545856700367
217-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_113_20260719-BODS_V1_1.xml,PC1033334:113,217,VJ2585,SCMY:PC1033334:113:217,Huyton - Tower Hill,inbound,13:20:00,"Monday,Tuesday,Wednesday,Thursday,Friday",53.0,Friday,2025-11-21,13,-1.8,53.461578097730204,-2.8384486428334155
CHPR1-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-F__SCMY_PC1033334_383_20260405-BODS_V1_1.xml,PC1033334:383,PR1,VJ1584,SCMY:PC1033334:383:PR1,Wrexham Road Circular,outbound,13:20:00,Sunday,28.0,Sunday,2026-07-26,13,4.37,53.33993085957819,-2.927398342617726
